time,U_R1,U_R2,U_Rb1,U_Rb2,U_Id1,I_E1,I_E2,I_L1,I_Cb1,I_C1,I_R1,I_R2,I_Rb1,I _Rb2, I_Id1, U_E1, U_E2, U_L1, U_Cb1, U_C1 
0.000713294,-6.84668,7.34436,0.00419804,0.498125,0.498125,-0.000209902,-0.00705658,0.00705658,2.3737e-07,-0.00713446,-0.00684668,0.00734436,0.000209902,4.98125e-07,0.000209167,1,7.52432,0.677638,0.498125,7.34436
0.000713556,-6.86486,7.34254,0.00785543,0.514465,0.514465,-0.000392771,-0.00725763,0.00725763,1.24666e-07,-0.00694977,-0.00686486,0.00734254,0.000392771,5.14465e-07,0.000392132,1,7.63178,0.766926,0.514465,7.34254
0.000713818,-6.87853,7.34077,0.0120837,0.525678,0.525678,-0.000604185,-0.00748272,0.00748272,8.55482e-08,-0.00673659,-0.00687853,0.00734077,0.000604185,5.25678e-07,0.000603573,1,7.73718,0.858644,0.525678,7.34077
0.00071408,-6.8902,7.33907,0.0168324,0.534303,0.534303,-0.000841621,-0.00773182,0.00773182,6.58071e-08,-0.00649745,-0.0068902,0.00733907,0.000841621,5.34303e-07,0.000841021,1,7.84047,0.950268,0.534303,7.33907
0.000714342,-6.90087,7.33743,0.0220758,0.541358,0.541358,-0.00110379,-0.00800466,0.00800466,5.38257e-08,-0.00623365,-0.00690087,0.00733743,0.00110379,5.41358e-07,0.00110319,1,7.94164,1.04077,0.541358,7.33743
0.000714605,-6.91102,7.33588,0.0277952,0.547351,0.547351,-0.00138976,-0.00830078,0.00830078,4.57222e-08,-0.00594611,-0.00691102,0.00733588,0.00138976,5.47351e-07,0.00138917,1,8.04065,1.12963,0.547351,7.33588
0.000714867,-6.92095,7.3344,0.0339749,0.552573,0.552573,-0.00169875,-0.00861969,0.00861969,3.98387e-08,-0.00563565,-0.00692095,0.0073344,0.00169875,5.52573e-07,0.00169815,1,8.13748,1.21654,0.552573,7.3344
0.000715129,-6.93081,7.33301,0.0406001,0.557206,0.557206,-0.00203,-0.00896082,0.00896082,3.53494e-08,-0.005303,-0.00693081,0.00733301,0.00203,5.57206e-07,0.00202941,1,8.23211,1.30129,0.557206,7.33301
0.000715391,-6.94074,7.33171,0.0476564,0.561374,0.561374,-0.00238282,-0.00932356,0.00932356,3.17959e-08,-0.00494889,-0.00694074,0.00733171,0.00238282,5.61374e-07,0.00238223,1,8.3245,1.38376,0.561374,7.33171
0.000715653,-6.9508,7.33051,0.0551298,0.565162,0.565162,-0.00275649,-0.0097073,0.0097073,2.89031e-08,-0.00457402,-0.0069508,0.00733051,0.00275649,5.65162e-07,0.0027559,1,8.41463,1.46383,0.565162,7.33051
0.000715915,-6.96106,7.32942,0.0630063,0.568635,0.568635,-0.00315031,-0.0101114,0.0101114,2.64955e-08,-0.0041791,-0.00696106,0.00732942,0.00315031,5.68635e-07,0.00314972,1,8.50248,1.54142,0.568635,7.32942
0.000716177,-6.97154,7.32843,0.0712716,0.57184,0.57184,-0.00356358,-0.0105351,0.0105351,2.44555e-08,-0.00376485,-0.00697154,0.00732843,0.00356358,5.7184e-07,0.00356298,1,8.58802,1.61648,0.57184,7.32843
0.00071644,-6.98228,7.32756,0.0799118,0.574816,0.574816,-0.00399559,-0.0109779,0.0109779,2.27013e-08,-0.00333197,-0.00698228,0.00732756,0.00399559,5.74816e-07,0.00399499,1,8.67124,1.68895,0.574816,7.32756
0.000716702,-6.9933,7.3268,0.0889125,0.577591,0.577591,-0.00444562,-0.0114389,0.0114389,2.11743e-08,-0.00288118,-0.0069933,0.0073268,0.00444562,5.77591e-07,0.00444503,1,8.7521,1.75879,0.577591,7.3268
0.000716964,-7.00462,7.32617,0.0982595,0.580191,0.580191,-0.00491298,-0.0119176,0.0119176,1.98309e-08,-0.00241319,-0.00700462,0.00732617,0.00491298,5.80191e-07,0.00491238,1,8.83059,1.82597,0.580191,7.32617
0.000717226,-7.01623,7.32566,0.107939,0.582634,0.582634,-0.00539693,-0.0124132,0.0124132,1.86384e-08,-0.00192873,-0.00701623,0.00732566,0.00539693,5.82634e-07,0.00539633,1,8.90668,1.89044,0.582634,7.32566
0.000717488,-7.02816,7.32529,0.117935,0.584937,0.584937,-0.00589676,-0.0129249,0.0129249,1.75715e-08,-0.00142853,-0.00702816,0.00732529,0.00589676,5.84937e-07,0.00589616,1,8.98035,1.95219,0.584937,7.32529
0.00071775,-7.0404,7.32505,0.128235,0.587114,0.587114,-0.00641174,-0.0134521,0.0134521,1.66103e-08,-0.000913304,-0.0070404,0.00732505,0.00641174,5.87114e-07,0.00641114,1,9.05159,2.01119,0.587114,7.32505
0.000718012,-7.05295,7.32495,0.138823,0.589177,0.589177,-0.00694116,-0.0139941,0.0139941,1.5739e-08,-0.000383791,-0.00705295,0.00732495,0.00694116,5.89177e-07,0.00694055,1,9.12037,2.06742,0.589177,7.32495
0.000718275,-7.06581,7.32499,0.149685,0.591136,0.591136,-0.00748427,-0.0145501,0.0145501,1.49449e-08,0.000159278,-0.00706581,0.00732499,0.00748427,5.91136e-07,0.00748366,1,9.18668,2.12087,0.591136,7.32499
0.000718537,-7.07898,7.32518,0.160807,0.592999,0.592999,-0.00804034,-0.0151193,0.0151193,1.42176e-08,0.000715167,-0.00707898,0.00732518,0.00804034,5.92999e-07,0.00803974,1,9.2505,2.17151,0.592999,7.32518
0.000718799,-7.09246,7.32551,0.172173,0.594775,0.594775,-0.00860865,-0.0157011,0.0157011,1.35484e-08,0.00128314,-0.00709246,0.00732551,0.00860865,5.94775e-07,0.00860804,1,9.3118,2.21934,0.594775,7.32551
0.000719061,-7.10624,7.326,0.183769,0.59647,0.59647,-0.00918846,-0.0162947,0.0162947,1.29303e-08,0.00186246,-0.00710624,0.007326,0.00918846,5.9647e-07,0.00918785,1,9.37058,2.26434,0.59647,7.326
0.000719323,-7.12031,7.32664,0.19558,0.59809,0.59809,-0.00977902,-0.0168993,0.0168993,1.23571e-08,0.00245238,-0.00712031,0.00732664,0.00977902,5.9809e-07,0.00977841,1,9.42682,2.30651,0.59809,7.32664
0.000719585,-7.13468,7.32744,0.207592,0.599639,0.599639,-0.0103796,-0.0175143,0.0175143,1.18239e-08,0.00305216,-0.00713468,0.00732744,0.0103796,5.99639e-07,0.010379,1,9.4805,2.34583,0.599639,7.32744
0.000719847,-7.14932,7.3284,0.219789,0.601124,0.601124,-0.0109895,-0.0181388,0.0181388,1.13261e-08,0.00366106,-0.00714932,0.0073284,0.0109895,6.01124e-07,0.0109889,1,9.53161,2.3823,0.601124,7.3284
0.00072011,-7.16423,7.32953,0.232157,0.602547,0.602547,-0.0116079,-0.0187721,0.0187721,1.08602e-08,0.00427835,-0.00716423,0.00732953,0.0116079,6.02547e-07,0.0116073,1,9.58014,2.41591,0.602547,7.32953
0.000720372,-7.17941,7.33081,0.244681,0.603913,0.603913,-0.0122341,-0.0194135,0.0194135,1.04229e-08,0.00490326,-0.00717941,0.00733081,0.0122341,6.03913e-07,0.0122335,1,9.62606,2.44666,0.603913,7.33081
0.000720634,-7.19483,7.33226,0.257347,0.605226,0.605226,-0.0128673,-0.0200622,0.0200622,1.00113e-08,0.00553507,-0.00719483,0.00733226,0.0128673,6.05226e-07,0.0128667,1,9.66937,2.47454,0.605226,7.33226
0.000720896,-7.2105,7.33388,0.270138,0.606487,0.606487,-0.0135069,-0.0207174,0.0207174,9.62296e-09,0.00617302,-0.0072105,0.00733388,0.0135069,6.06487e-07,0.0135063,1,9.71006,2.49956,0.606487,7.33388
0.000721158,-7.22641,7.33567,0.283041,0.6077,0.6077,-0.0141521,-0.0213785,0.0213785,9.25582e-09,0.00681638,-0.00722641,0.00733567,0.0141521,6.077e-07,0.0141514,1,9.74812,2.52171,0.6077,7.33567
0.00072142,-7.24253,7.33762,0.296041,0.608868,0.608868,-0.014802,-0.0220446,0.0220446,8.90793e-09,0.00746441,-0.00724253,0.00733762,0.014802,6.08868e-07,0.0148014,1,9.78353,2.541,0.608868,7.33762
0.000721682,-7.25887,7.33975,0.309122,0.609992,0.609992,-0.0154561,-0.022715,0.022715,8.57761e-09,0.00811636,-0.00725887,0.00733975,0.0154561,6.09992e-07,0.0154555,1,9.81629,2.55742,0.609992,7.33975
0.000721945,-7.2754,7.34205,0.322271,0.611075,0.611075,-0.0161136,-0.0233889,0.0233889,8.26336e-09,0.0087715,-0.0072754,0.00734205,0.0161136,6.11075e-07,0.0161129,1,9.84638,2.57098,0.611075,7.34205
0.000722207,-7.29211,7.34452,0.335472,0.612119,0.612119,-0.0167736,-0.0240657,0.0240657,7.96385e-09,0.00942909,-0.00729211,0.00734452,0.0167736,6.12119e-07,0.016773,1,9.8738,2.58169,0.612119,7.34452
0.000722469,-7.326,7.35015,0.361769,0.614081,0.614081,-0.0180885,-0.0254145,0.0254145,7.48535e-09,0.0107383,-0.007326,0.00735015,0.0180885,6.14081e-07,0.0180879,1,9.89855,2.57255,0.614081,7.35015
0.000722731,-7.36051,7.35647,0.388127,0.61591,0.61591,-0.0194064,-0.0267669,0.0267669,6.97527e-09,0.0120499,-0.00736051,0.00735647,0.0194064,6.1591e-07,0.0194057,1,9.93997,2.57947,0.61591,7.35647
0.000723255,-7.39552,7.36347,0.414429,0.617615,0.617615,-0.0207214,-0.028117,0.028117,6.50339e-09,0.013358,-0.00739552,0.00736347,0.0207214,6.17615e-07,0.0207208,1,9.97061,2.5751,0.617615,7.36347
0.00072378,-7.43092,7.37116,0.440559,0.619204,0.619204,-0.022028,-0.0294589,0.0294589,6.06452e-09,0.0146568,-0.00743092,0.00737116,0.022028,6.19204e-07,0.0220273,1,9.99044,2.55951,0.619204,7.37116
0.000724304,-7.46661,7.37952,0.466404,0.620687,0.620687,-0.0233202,-0.0307868,0.0307868,5.65426e-09,0.0159407,-0.00746661,0.00737952,0.0233202,6.20687e-07,0.0233196,1,9.99942,2.53281,0.620687,7.37952
0.000724828,-7.50245,7.38854,0.49185,0.622068,0.622068,-0.0245925,-0.0320949,0.0320949,5.26885e-09,0.017204,-0.00750245,0.00738854,0.0245925,6.22068e-07,0.0245919,1,9.99755,2.4951,0.622068,7.38854
0.000725352,-7.53834,7.3982,0.516785,0.623354,0.623354,-0.0258393,-0.0333776,0.0333776,4.90508e-09,0.0184411,-0.00753834,0.0073982,0.0258393,6.23354e-07,0.0258386,1,9.98483,2.44649,0.623354,7.3982
0.000725877,-7.57415,7.4085,0.5411,0.624549,0.624549,-0.027055,-0.0346292,0.0346292,4.56015e-09,0.0196465,-0.00757415,0.0074085,0.027055,6.24549e-07,0.0270544,1,9.96128,2.38713,0.624549,7.4085
0.000726401,-7.60976,7.41942,0.564685,0.625658,0.625658,-0.0282343,-0.035844,0.035844,4.2316e-09,0.0208148,-0.00760976,0.00741942,0.0282343,6.25658e-07,0.0282336,1,9.92692,2.31716,0.625658,7.41942
0.000726925,-7.64504,7.43092,0.587433,0.626685,0.626685,-0.0293717,-0.0370167,0.0370167,3.91727e-09,0.0219408,-0.00764504,0.00743092,0.0293717,6.26685e-07,0.029371,1,9.88179,2.23675,0.626685,7.43092
0.00072745,-7.67986,7.44299,0.60924,0.627633,0.627633,-0.030462,-0.0381419,0.0381419,3.61522e-09,0.023019,-0.00767986,0.00744299,0.030462,6.27633e-07,0.0304614,1,9.82593,2.14607,0.627633,7.44299
0.000727974,-7.7141,7.4556,0.630002,0.628504,0.628504,-0.0315001,-0.0392142,0.0392142,3.32371e-09,0.0240445,-0.0077141,0.0074556,0.0315001,6.28504e-07,0.0314995,1,9.75942,2.04532,0.628504,7.4556
0.000728498,-7.74763,7.46871,0.649618,0.629301,0.629301,-0.0324809,-0.0402285,0.0402285,3.04114e-09,0.0250122,-0.00774763,0.00746871,0.0324809,6.29301e-07,0.0324803,1,9.68231,1.93468,0.629301,7.46871
0.000729022,-7.78031,7.4823,0.66799,0.630026,0.630026,-0.0333995,-0.0411798,0.0411798,2.76605e-09,0.0259172,-0.00778031,0.0074823,0.0333995,6.30026e-07,0.0333989,1,9.5947,1.81439,0.630026,7.4823
0.000729547,-7.81203,7.49632,0.68502,0.630681,0.630681,-0.034251,-0.042063,0.042063,2.49703e-09,0.0267547,-0.00781203,0.00749632,0.034251,6.30681e-07,0.0342504,1,9.49668,1.68465,0.630681,7.49632
0.000730071,-7.84263,7.51075,0.700616,0.631266,0.631266,-0.0350308,-0.0428734,0.0428734,2.23279e-09,0.0275201,-0.00784263,0.00751075,0.0350308,6.31266e-07,0.0350302,1,9.38835,1.54571,0.631266,7.51075
0.000730595,-7.87201,7.52554,0.714686,0.631783,0.631783,-0.0357343,-0.0436063,0.0436063,1.97207e-09,0.0282088,-0.00787201,0.00752554,0.0357343,6.31783e-07,0.0357337,1,9.26984,1.39782,0.631783,7.52554
0.00073112,-7.90002,7.54065,0.727141,0.632233,0.632233,-0.036357,-0.0442571,0.0442571,1.71362e-09,0.0288164,-0.00790002,0.00754065,0.036357,6.32233e-07,0.0363564,1,9.14126,1.24124,0.632233,7.54065
0.000731644,-7.92654,7.55603,0.737896,0.632614,0.632614,-0.0368948,-0.0448213,0.0448213,1.45623e-09,0.0293388,-0.00792654,0.00755603,0.0368948,6.32614e-07,0.0368941,1,9.00277,1.07623,0.632614,7.55603
0.000732168,-7.95144,7.57164,0.746867,0.632929,0.632929,-0.0373434,-0.0452948,0.0452948,1.19863e-09,0.0297717,-0.00795144,0.00757164,0.0373434,6.32929e-07,0.0373427,1,8.85451,0.903073,0.632929,7.57164
0.000732692,-7.97458,7.58743,0.753976,0.633175,0.633175,-0.0376988,-0.0456734,0.0456734,9.39549e-10,0.0301114,-0.00797458,0.00758743,0.0376988,6.33175e-07,0.0376982,1,8.69664,0.722063,0.633175,7.58743
0.000733217,-7.99584,7.60334,0.759145,0.633352,0.633352,-0.0379572,-0.0459531,0.0459531,6.77638e-10,0.0303539,-0.00799584,0.00760334,0.0379572,6.33352e-07,0.0379566,1,8.52934,0.533497,0.633352,7.60334
0.000733741,-8.01509,7.61933,0.7623,0.63346,0.63346,-0.038115,-0.0461301,0.0461301,4.11463e-10,0.0304957,-0.00801509,0.00761933,0.038115,6.3346e-07,0.0381144,1,8.35278,0.337685,0.63346,7.61933
0.000734265,-8.03221,7.63534,0.763373,0.633497,0.633497,-0.0381687,-0.0462009,0.0462009,1.39466e-10,0.0305333,-0.00803221,0.00763534,0.0381687,6.33497e-07,0.038168,1,8.16715,0.134944,0.633497,7.63534
0.00073479,-8.04707,7.65131,0.762296,0.63346,0.63346,-0.0381148,-0.0461619,0.0461619,-1.40067e-10,0.0304635,-0.00804707,0.00765131,0.0381148,6.3346e-07,0.0381142,1,7.97267,-0.0743985,0.63346,7.65131
0.000735314,-8.05954,7.66719,0.759005,0.633348,0.633348,-0.0379503,-0.0460098,0.0460098,-4.29052e-10,0.0302831,-0.00805954,0.00766719,0.0379503,6.33348e-07,0.0379496,1,7.76953,-0.290009,0.633348,7.66719
0.000735838,-8.06951,7.68291,0.753442,0.633156,0.633156,-0.0376721,-0.0457416,0.0457416,-7.29665e-10,0.0299892,-0.00806951,0.00768291,0.0376721,6.33156e-07,0.0376715,1,7.55796,-0.511544,0.633156,7.68291
0.000736362,-8.07685,7.69842,0.74555,0.632883,0.632883,-0.0372775,-0.0453543,0.0453543,-1.04441e-09,0.0295791,-0.00807685,0.00769842,0.0372775,6.32883e-07,0.0372769,1,7.3382,-0.738654,0.632883,7.69842
0.000736887,-8.08145,7.71365,0.735277,0.632522,0.632522,-0.0367638,-0.0448453,0.0448453,-1.37622e-09,0.0290502,-0.00808145,0.00771365,0.0367638,6.32522e-07,0.0367632,1,7.11047,-0.970981,0.632522,7.71365
0.000737411,-8.08318,7.72854,0.722573,0.632069,0.632069,-0.0361287,-0.0442118,0.0442118,-1.72854e-09,0.0284001,-0.00808318,0.00772854,0.0361287,6.32069e-07,0.036128,1,6.87502,-1.20816,0.632069,7.72854
0.000737935,-8.08194,7.74302,0.707396,0.631517,0.631517,-0.0353698,-0.0434517,0.0434517,-2.10553e-09,0.0276268,-0.00808194,0.00774302,0.0353698,6.31517e-07,0.0353692,1,6.63212,-1.44982,0.631517,7.74302
0.00073846,-8.0776,7.75704,0.689703,0.630858,0.630858,-0.0344852,-0.0425628,0.0425628,-2.51224e-09,0.0267281,-0.0080776,0.00775704,0.0344852,6.30858e-07,0.0344845,1,6.38201,-1.69558,0.630858,7.75704
0.000738984,-8.07005,7.77051,0.669458,0.630084,0.630084,-0.0334729,-0.041543,0.041543,-2.9549e-09,0.0257024,-0.00807005,0.00777051,0.0334729,6.30084e-07,0.0334723,1,6.12499,-1.94507,0.630084,7.77051
0.000739508,-8.05919,7.78338,0.646629,0.629181,0.629181,-0.0323315,-0.0403907,0.0403907,-3.44129e-09,0.0245481,-0.00805919,0.00778338,0.0323315,6.29181e-07,0.0323308,1,5.86131,-2.19788,0.629181,7.78338
0.000740033,-8.0449,7.79558,0.621187,0.628138,0.628138,-0.0310593,-0.0391042,0.0391042,-3.98135e-09,0.0232638,-0.0080449,0.00779558,0.0310593,6.28138e-07,0.0310587,1,5.59128,-2.45362,0.628138,7.79558
0.000740557,-8.02708,7.80703,0.593107,0.626935,0.626935,-0.0296554,-0.0376824,0.0376824,-4.58795e-09,0.0218483,-0.00802708,0.00780703,0.0296554,6.26935e-07,0.0296547,1,5.31518,-2.7119,0.626935,7.80703
0.000741081,-8.0056,7.81768,0.56237,0.625551,0.625551,-0.0281185,-0.0361241,0.0361241,-5.27809e-09,0.0203008,-0.0080056,0.00781768,0.0281185,6.25551e-07,0.0281179,1,5.03331,-2.97229,0.625551,7.81768
0.000741605,-7.98036,7.82744,0.52896,0.623959,0.623959,-0.026448,-0.0344284,0.0344284,-6.07477e-09,0.0186206,-0.00798036,0.00782744,0.026448,6.23959e-07,0.0264474,1,4.74598,-3.23437,0.623959,7.82744
0.00074213,-7.95124,7.83625,0.492866,0.622121,0.622121,-0.0246433,-0.0325945,0.0325945,-7.0099e-09,0.016807,-0.00795124,0.00783625,0.0246433,6.22121e-07,0.0246427,1,4.45351,-3.49773,0.622121,7.83625
0.000742654,-7.91812,7.84404,0.454082,0.61999,0.61999,-0.0227041,-0.0306222,0.0306222,-8.12914e-09,0.0148601,-0.00791812,0.00784404,0.0227041,6.1999e-07,0.0227035,1,4.1562,-3.76192,0.61999,7.84404
0.000743178,-7.88085,7.85074,0.412607,0.6175,0.6175,-0.0206303,-0.0285112,0.0285112,-9.50022e-09,0.0127796,-0.00788085,0.00785074,0.0206303,6.175e-07,0.0206297,1,3.85437,-4.02648,0.6175,7.85074
0.000743703,-7.83928,7.85628,0.368444,0.614557,0.614557,-0.0184222,-0.0262615,0.0262615,-1.12282e-08,0.0105659,-0.00783928,0.00785628,0.0184222,6.14557e-07,0.0184216,1,3.54837,-4.29091,0.614557,7.85628
0.000744227,-7.79322,7.86059,0.321606,0.611021,0.611021,-0.0160803,-0.0238735,0.0238735,-1.34854e-08,0.00821972,-0.00779322,0.00786059,0.0160803,6.11021e-07,0.0160797,1,3.23852,-4.5547,0.611021,7.86059
0.000744751,-7.74239,7.8636,0.27211,0.606676,0.606676,-0.0136055,-0.0213479,0.0213479,-1.65759e-08,0.00574192,-0.00774239,0.0078636,0.0136055,6.06676e-07,0.0136049,1,2.92515,-4.81724,0.606676,7.8636
0.000745275,-7.68638,7.86525,0.219986,0.601147,0.601147,-0.0109993,-0.0186857,0.0186857,-2.10913e-08,0.00313407,-0.00768638,0.00786525,0.0109993,6.01147e-07,0.0109987,1,2.60861,-5.07777,0.601147,7.86525
0.0007458,-7.62445,7.86545,0.165281,0.593713,0.593713,-0.00826406,-0.0158885,0.0158885,-2.83594e-08,0.000398602,-0.00762445,0.00786545,0.00826406,5.93713e-07,0.00826349,1,2.28924,-5.33521,0.593713,7.86545
0.000746324,-7.55492,7.86416,0.108082,0.582668,0.582668,-0.00540411,-0.012959,0.012959,-4.21313e-08,-0.00246005,-0.00755492,0.00786416,0.00540411,5.82668e-07,0.00540357,1,1.96738,-5.58753,0.582668,7.86416
0.000746848,-7.47185,7.86132,0.0486279,0.5619,0.5619,-0.00243139,-0.00990324,0.00990324,-7.92261e-08,-0.00542992,-0.00747185,0.00786132,0.00243139,5.619e-07,0.00243091,1,1.64339,-5.82846,0.5619,7.86132
0.000747373,-6.95127,7.8572,-3.38068e-05,0.0941082,0.0941082,1.69034e-06,-0.00694958,0.00694958,-1.78448e-06,-0.00785889,-0.00695127,0.0078572,-1.69034e-06,9.41082e-08,3.63206e-11,1,1.31762,-5.63366,0.0941082,7.8572
0.000747897,-4.90627,7.85308,-0.000194626,-1.94661,-1.94661,9.73132e-06,-0.00489654,0.00489654,-7.78471e-06,-0.00786281,-0.00490627,0.00785308,-9.73132e-06,-1.94661e-06,-1e-12,1,0.990413,-3.91586,-1.94661,7.85308
0.000748421,-3.44597,7.84896,-0.000179155,-3.40281,-3.40281,8.95777e-06,-0.00343701,0.00343701,-5.55496e-06,-0.00785791,-0.00344597,0.00784896,-8.95777e-06,-3.40281e-06,-1e-12,1,0.662135,-2.78383,-3.40281,7.84896
0.000748945,-2.37502,7.84484,-0.000170787,-4.46965,-4.46965,8.53933e-06,-0.00236648,0.00236648,-4.06968e-06,-0.00785338,-0.00237502,0.00784484,-8.53933e-06,-4.46965e-06,-1e-12,1,0.333138,-2.04188,-4.46965,7.84484
0.00074947,-1.55931,7.84072,-0.000167545,-5.28125,-5.28125,8.37724e-06,-0.00155093,0.00155093,-3.09599e-06,-0.0078491,-0.00155931,0.00784072,-8.37724e-06,-5.28125e-06,-1e-12,1,0.00377996,-1.55553,-5.28125,7.84072
0.000749994,-0.910994,7.83661,-0.000167658,-5.92545,-5.92545,8.38289e-06,-0.000902611,0.000902611,-2.45744e-06,-0.00784499,-0.000910994,0.00783661,-8.38289e-06,-5.92545e-06,-1e-12,1,-0.325582,-1.23658,-5.92545,7.83661
0.000750518,-0.372577,7.8325,-0.000169959,-6.45975,-6.45975,8.49796e-06,-0.000364079,0.000364079,-2.03821e-06,-0.007841,-0.000372577,0.0078325,-8.49796e-06,-6.45975e-06,-1e-12,1,-0.654591,-1.02717,-6.45975,7.8325
0.000751043,0.0935221,7.82839,-0.000173682,-6.92174,-6.92174,8.68408e-06,0.000102206,-0.000102206,-1.76234e-06,-0.00783707,9.35221e-05,0.00782839,-8.68408e-06,-6.92174e-06,-1e-12,1,-0.98289,-0.889368,-6.92174,7.82839
0.000751567,0.511827,7.82428,-0.000178319,-7.33593,-7.33593,8.91596e-06,0.000520743,-0.000520743,-1.58002e-06,-0.0078332,0.000511827,0.00782428,-8.91596e-06,-7.33593e-06,-1e-12,1,-1.31012,-0.798295,-7.33593,7.82428
0.000752091,0.898299,7.82018,-0.000183538,-7.71829,-7.71829,9.17689e-06,0.000907476,-0.000907476,-1.45859e-06,-0.00782936,0.000898299,0.00782018,-9.17689e-06,-7.71829e-06,-1e-12,1,-1.63593,-0.737634,-7.71829,7.82018
0.000752615,1.26328,7.81608,-0.000189116,-8.07917,-8.07917,9.4558e-06,0.00127274,-0.00127274,-1.37663e-06,-0.00782553,0.00126328,0.00781608,-9.4558e-06,-8.07917e-06,-1e-12,1,-1.95997,-0.696685,-8.07917,7.81608
0.00075314,1.61345,7.81197,-0.000194906,-8.42522,-8.42522,9.74532e-06,0.00162319,-0.00162319,-1.32009e-06,-0.00782172,0.00161345,0.00781197,-9.74532e-06,-8.42522e-06,-1e-12,1,-2.28188,-0.668432,-8.42522,7.81197
0.000753664,1.95303,7.80788,-0.00020081,-8.76071,-8.76071,1.00405e-05,0.00196307,-0.00196307,-1.27977e-06,-0.00781792,0.00195303,0.00780788,-1.00405e-05,-8.76071e-06,-1e-12,1,-2.60131,-0.648277,-8.76071,7.80788
0.000754188,2.28472,7.80378,-0.000206758,-9.08829,-9.08829,1.03379e-05,0.00229505,-0.00229505,-1.24962e-06,-0.00781412,0.00228472,0.00780378,-1.03379e-05,-9.08829e-06,-1e-12,1,-2.91792,-0.633203,-9.08829,7.80378
0.000754713,2.61013,7.79968,-0.000212706,-9.4096,-9.4096,1.06353e-05,0.00262076,-0.00262076,-1.2257e-06,-0.00781032,0.00261013,0.00779968,-1.06353e-05,-9.4096e-06,-1e-12,1,-3.23136,-0.621237,-9.4096,7.79968
0.000755237,2.93022,7.79559,-0.00021862,-9.72559,-9.72559,1.0931e-05,0.00294115,-0.00294115,-1.20541e-06,-0.00780652,0.00293022,0.00779559,-1.0931e-05,-9.72559e-06,-1e-12,1,-3.5413,-0.611086,-9.72559,7.79559
0.000755761,3.24549,7.7915,-0.000224477,-10.0368,-10.0368,1.12238e-05,0.00325672,-0.00325672,-1.18706e-06,-0.00780272,0.00324549,0.0077915,-1.12238e-05,-1.00368e-05,-1e-12,1,-3.8474,-0.601903,-10.0368,7.7915
0.000756285,3.55618,7.78741,-0.000230258,-10.3434,-10.3434,1.15129e-05,0.00356769,-0.00356769,-1.16955e-06,-0.00779892,0.00355618,0.00778741,-1.15129e-05,-1.03434e-05,-1e-12,1,-4.14932,-0.593138,-10.3434,7.78741
0.00075681,3.86231,7.78332,-0.000235951,-10.6454,-10.6454,1.17976e-05,0.0038741,-0.0038741,-1.15216e-06,-0.00779512,0.00386231,0.00778332,-1.17976e-05,-1.06454e-05,-1e-12,1,-4.44674,-0.584431,-10.6454,7.78332
0.000757334,4.16378,7.77924,-0.000241544,-10.9428,-10.9428,1.20772e-05,0.00417586,-0.00417586,-1.13443e-06,-0.00779132,0.00416378,0.00777924,-1.20772e-05,-1.09428e-05,-1e-12,1,-4.73933,-0.57555,-10.9428,7.77924
0.000757858,4.46043,7.77516,-0.000247028,-11.2353,-11.2353,1.23514e-05,0.00447279,-0.00447279,-1.11605e-06,-0.00778751,0.00446043,0.00777516,-1.23514e-05,-1.12353e-05,-1e-12,1,-5.02678,-0.566346,-11.2353,7.77516
0.000758383,4.75205,7.77108,-0.000252394,-11.5229,-11.5229,1.26197e-05,0.00476467,-0.00476467,-1.09684e-06,-0.0077837,0.00475205,0.00777108,-1.26197e-05,-1.15229e-05,-1e-12,1,-5.30878,-0.556726,-11.5229,7.77108
0.000758907,5.03838,7.767,-0.000257636,-11.8051,-11.8051,1.28818e-05,0.00505126,-0.00505126,-1.07668e-06,-0.00777988,0.00503838,0.007767,-1.28818e-05,-1.18051e-05,-1e-12,1,-5.58501,-0.546631,-11.8051,7.767
0.000759431,5.31916,7.76292,-0.000262747,-12.0818,-12.0818,1.31373e-05,0.0053323,-0.0053323,-1.05551e-06,-0.00777606,0.00531916,0.00776292,-1.31373e-05,-1.20818e-05,-1e-12,1,-5.85519,-0.536029,-12.0818,7.76292
0.000759955,5.59411,7.75885,-0.00026772,-12.3527,-12.3527,1.3386e-05,0.00560749,-0.00560749,-1.03329e-06,-0.00777223,0.00559411,0.00775885,-1.3386e-05,-1.23527e-05,-1e-12,1,-6.11901,-0.524901,-12.3527,7.75885
0.00076048,5.86295,7.75477,-0.000272549,-12.6175,-12.6175,1.36275e-05,0.00587658,-0.00587658,-1.01e-06,-0.0077684,0.00586295,0.00775477,-1.36275e-05,-1.26175e-05,-1e-12,1,-6.37619,-0.513239,-12.6175,7.75477
0.000761004,6.12541,7.7507,-0.00027723,-12.8758,-12.8758,1.38615e-05,0.00613927,-0.00613927,-9.85651e-07,-0.00776456,0.00612541,0.0077507,-1.38615e-05,-1.28758e-05,-1e-12,1,-6.62646,-0.501045,-12.8758,7.7507
0.000761528,6.38121,7.74663,-0.000281756,-13.1276,-13.1276,1.40878e-05,0.00639529,-0.00639529,-9.60245e-07,-0.00776072,0.00638121,0.00774663,-1.40878e-05,-1.31276e-05,-1e-12,1,-6.86953,-0.488323,-13.1276,7.74663
